Aeshna.canadensis,Aeshna.constricta,Aeshna.eremita,Aeshna.interrupta,Aeshna.tuberculifera,Aeshna.umbrosa,Amphiagrion.saucium,Anax.junius,Argia.fumipennis,Argia.moesta,Arigomphus.furcifer,Basiaeschna.janata,Boyeria.grafiana,Boyeria.vinosa,Calopteryx.aequabilis,Calopteryx.amata,Calopteryx.maculata,Celithemis.elisa,Celithemis.eponina,Chromagrion.conditum,Coenagrion.resolutum,Cordulegaster.diastatops,Cordulegaster.maculata,Cordulia.shurtleffii,Didymops.transversa,Dorocordulia.libera,Dromogomphus.spinosus,Enallagma.annexum,Enallagma.aspersum,Enallagma.boreale,Enallagma.carunculatum,Enallagma.civile,Enallagma.ebrium,Enallagma.exsulans,Enallagma.geminatum,Enallagma.hageni,Enallagma.signatum,Enallagma.vernale,Enallagma.vesperum,Epitheca.canis,Epitheca.cynosura,Epitheca.princeps,Epitheca.spinigera,Erythemis.simplicicollis,Gomphus.adelphus,Gomphus.borealis,Gomphus.descriptus,Gomphus.exilis,Gomphus.quadricolor,Gomphus.spicatus,Hagenius.brevistylus,Helocordulia.uhleri,Ischnura.posita,Ischnura.verticalis,Ladona.julia,Lanthus.parvulus,Lestes.congener,Lestes.disjunctus,Lestes.dryas,Lestes.eurinus,Lestes.forcipatus,Lestes.inaequalis,Lestes.rectangularis,Lestes.unguiculatus,Lestes.vigilax,Leucorrhinia.frigida,Leucorrhinia.glacialis,Leucorrhinia.hudsonica,Leucorrhinia.intacta,Leucorrhinia.proxima,Libellula.incesta,Libellula.luctuosa,Libellula.pulchella,Libellula.quadrimaculata,Macromia.illinoiensis,Nehalennia.irene,Ophiogomphus.aspersus,Ophiogomphus.carolus,Ophiogomphus.mainensis,Pachydiplax.longipennis,Pantala.flavescens,Perithemis.tenera,Plathemis.lydia,Somatochlora.elongata,Somatochlora.walshii,Somatochlora.williamsoni,Stylogomphus.albistylus,Stylurus.scudderi,Stylurus.spiniceps,Sympetrum.costiferum,Sympetrum.internum,Sympetrum.obtrusum,Sympetrum.semicinctum,Sympetrum.vicinum,Tramea.lacerata
Gomphus.descriptus,-0.97185671181131,-0.680181766388609,-0.898250438732357,-0.875243019155506,-0.859372125781487,-0.657828654390981,0,-0.487396525633245,0,0.530921260125982,0,0.912738723072428,0,0.433749853500169,0.84813411517907,0.975736734114621,0.658246184590679,-0.524126414994979,-0.829371945592516,0,0,0.668089443430548,0.939080987296409,0,0.581009449756905,0,0.827096662649146,0,-0.858026624797445,0,0,-0.854636711523544,0,0.602383229949612,-0.79953914245292,0,0,0.572277893586254,0,0,0,0,0,-0.467512374651533,0.976446298233925,0.553453712368416,1,0.69862597015634,0.752880632475911,0.709795848375607,0.90619874052997,0.971910887385769,-0.575345646354977,-0.490405873911536,0,0.66408899615503,-0.930240904289681,-0.977480337856185,0,0,-0.949301660508202,0,-0.979945299593891,0,-0.940488168920748,0,0,0,0,0,-0.710353955917966,-0.355085768972248,0,0,0.94729487109446,0,0.931261870852117,0.900821340967067,0.899318982226341,-0.887371141761624,-0.753484812244934,-0.800198720270623,0,0,0,0,0.939360366396233,0,0,-0.774364406247832,-0.969995341269254,-0.968039205305493,-0.874172150872862,-0.974198769226828,-0.807083201934446
Gomphus.exilis,-0.671769585840589,-0.938711668344294,0,-0.899572553390867,-0.898751794990226,-0.936814759045188,0.807108721844865,0,0,0,0.684731399218385,0.869635368133513,-0.501365830933434,0,0.705524867395774,0.667791895695807,0.659712513923753,0,0,0.745605580454765,0.67879349822944,0.931604246958585,0.492125289285784,0.664717525405213,0.914172303636315,0.646312338798065,0,0,0,0.732939027153881,0,-0.722464781111173,0.503163455815871,0,0,0,0,0.889087556521065,0,0.824970289095378,0.804688573399363,0,0.793270573982183,0,0.676873390195172,0.923834348261089,0.69862597015634,1,0.89804175770463,0.946178877001543,0,0.634203663986658,0,0,0.719839454801687,0,-0.859605468533346,-0.695699453490055,0,0,-0.799113446470003,0,-0.684315520534278,0,-0.620901990271961,0,0,0.787377974121999,0.512125084554411,0.735260294628792,0,0,0,0.657355043969276,0.600087173929511,0.490148545838003,0,0,0,0,-0.90787224143665,0,0.596464587458191,0,0,0,0.586309023386583,0,0,-0.826109520061781,-0.756938913134285,-0.718043160540255,-0.899707193581734,-0.766909648985006,0
Gomphus.quadricolor,-0.733469940557831,-0.91153594024385,0,-0.911888683447866,-0.908858547561196,-0.904979259529712,0.745346157110879,0,0,0,0.586472228732802,0.889130737589319,0,0,0.734952916223248,0.727277971854485,0.658144223973065,0,0,0.65131414544503,0.581881808830511,0.906934399865655,0.573945378275669,0.562722287499219,0.872957683938493,0.540800676856197,0,0,0,0.644298444302176,0,-0.753705048660736,0,0,0,0,0,0.849892525843614,0,0.750255772990927,0.721881359457948,0,0.708521157967399,0,0.738671590003284,0.876652274564128,0.752880632475911,0.89804175770463,1,0.917713544292644,0,0.701613111721922,0,0,0.619671149630754,0,-0.884988197854447,-0.75382277357391,0,0,-0.836482801346332,0,-0.74534720699542,0,-0.68709597540926,0,0,0.701232715345039,0,0.639492111684173,0,0,0,0.552778971989084,0.665192250606518,0,0,0,0,0,-0.896254927214838,0,0,0,0,0,0.651372162008345,0,0,-0.842088805176731,-0.806568127961683,-0.77060185377058,-0.912601790693112,-0.815729750715096,0
Gomphus.spicatus,-0.687094408983098,-0.962333661681799,0,-0.921452598398745,-0.919232430319443,-0.959215814770475,0.825580151603275,0,0,0,0.705859942798154,0.88610759173854,-0.51723135064649,0,0.69708926352599,0.676236341219715,0.645723492200871,0,0,0.764542942796027,0.70069392887922,0.956109259000872,0.499265243691174,0.684228209158724,0.934698445760407,0.666482615053063,0,0,0,0.754682486547853,0,-0.738255691791058,0.519039498964186,0,0,0.341261278460155,0,0.910044533444297,0,0.852003251758912,0.825574063059953,0.514640987149286,0.812397353458597,0,0.688313523676037,0.948298670634394,0.709795848375607,0.946178877001543,0.917713544292644,1,0,0.645893774090896,0,0,0.741158884773337,0,-0.876257960891225,-0.708904129496005,0,0,-0.814811642646009,0,-0.697735581355048,0,-0.635142650381647,0.462034952267698,0,0.809065929010075,0.528560948563866,0.754840736456197,0,0,0.436734455296594,0.676949362074244,0.603351289903381,0.506086981936094,0,0,0,0,-0.928409584671537,0,0.609335722323649,0,0,0,0.595134990383563,0,0,-0.847768352006765,-0.775134435645093,-0.732420605377717,-0.920538340777881,-0.783382770868205,0
Hagenius.brevistylus,-0.901561646092034,0,-0.862071381080792,-0.775972397816885,-0.761243611387717,0,0,-0.531493644697649,0,0.536573668006689,0,0.82027709869362,0,0,0.798220449499425,0.912440175286031,0.624797075246035,0,-0.774104445912156,0,0,0,0.899460440839393,0,0,0,0.794468077858333,0,-0.830321935292062,0,0,-0.776707944532773,0,0.610419866039111,-0.788056899325662,0,0,0,0,0,0,0,0,0,0.909028552615313,0,0.90619874052997,0,0,0,1,0.911490508114146,-0.60514826577962,-0.526424843656807,0,0.681999475273288,-0.840419897800445,-0.902662523894962,0,0,-0.864952970797099,0,-0.908409898058854,0,-0.884551034605243,0,0,0,0,0,-0.722319017790451,0,0,0,0.900599131815052,0,0.887025759570495,0.865654189468283,0.872221394842303,-0.863796951960819,0,-0.754130967123929,0,0,0,0,0.894728092041245,0,0,0,-0.889669025757858,-0.895177872647654,-0.772461697759711,-0.894213312589639,-0.798902298229213
Helocordulia.uhleri,-0.972071975950278,-0.613806375180047,-0.926698988587632,-0.833096887084715,-0.81738887607492,-0.591391971191154,0,-0.562214187108124,0,0.528158235915948,0,0.878812765489473,0,0.508387558650027,0.831547373718985,0.974528684893797,0.630586192837491,-0.596373456027868,-0.815092506900012,0,0,0.602475245173843,0.961078589346563,0,0.509092616698927,0,0.836041116043968,0,-0.88728413005262,0,0,-0.837484122518686,0,0.60169672558617,-0.84269208258742,-0.358964580331059,0,0,0,0,0,0,0,-0.543509334556091,0.97477227274356,0.477007569199442,0.971910887385769,0.634203663986658,0.701613111721922,0.645893774090896,0.911490508114146,1,-0.646470876013797,-0.567041593328409,0,0.728271129182608,-0.899001815772492,-0.974125179786322,0,-0.490549875379947,-0.927529672829624,-0.466531711359757,-0.978191587734458,0,-0.946184347468306,-0.331819927197844,0,0,0,0,-0.767019425090472,-0.438756727610008,-0.360229925145967,0,0.953733338165444,-0.285334535581014,0.945135841433814,0.927188829825528,0.925983506459532,-0.920346305923311,-0.70275933349003,-0.807343059110666,0,0,0,0,0.948374694364342,0,0.569148450788282,-0.737675110335817,-0.958532733939125,-0.964030562170203,-0.833589279881605,-0.960995910533761,-0.842467333838519
Ischnura.posita,0.602261254855568,0,0.783323752356196,0,0,0,0,0.95320798786755,0,0,0.730623337272109,0,-0.871911510649995,-0.927263527561455,-0.394751034577588,-0.611791172872126,0,0.930644711720826,0,0.683126212623048,0.740240114119603,0,-0.770416755709354,0.757807140240809,0,0.780976502005744,0,0.810197772505118,0.754514201413506,0.649245135445794,0,0,0.878958801515198,0,0.85874552909544,0.835657412671301,0.832426737752154,0,0,0.54787014162825,0.590685306782447,0.864701718664288,0.592072936103195,0.959144838851827,-0.597996187980694,0,-0.575345646354977,0,0,0,-0.60514826577962,-0.646470876013797,1,0.972896875204284,0.718459628210524,-0.946092106946888,0,0.580945425573767,0,0.930740715523087,0.415754574358049,0.936101020465077,0.59641060927207,0,0.615337285442256,0.906216684479816,0.892892830444038,0.624957055471798,0.878222342108613,0.693755860279515,0.925691182938054,0.94368556503595,0.91833615168804,0.778341834091879,-0.656848266870063,0.890038501068066,-0.720240694129045,-0.774277691990755,-0.809470474445424,0.836884628112153,0,0,0.811074230011133,0,0,0.842085293884022,-0.657654353297844,-0.890534988997041,-0.912136270037659,0,0.496890196177597,0.545975866214271,0,0.489966201421398,0.795622943262769
Ischnura.verticalis,0.521678213961793,0,0.726052550985369,0,0,0,0,0.960181740967631,0,0,0.799438787779768,0,-0.9160832443436,-0.938790580819691,-0.297505429565002,-0.52743341285238,0,0.931967767791135,0,0.760808913363106,0.80881797636924,0,-0.705042318122276,0.825332622111605,0,0.844890627533196,0,0.84851637961279,0.696630386760343,0.723202976303771,0,0,0.926661158425933,0,0.816956286138561,0.879411603918991,0.829310088928282,0,0,0.634401169312258,0.674710846448942,0.911265672237293,0.673499157885964,0.973937242407091,-0.515132839399858,0.414904225660787,-0.490405873911536,0,0,0,-0.526424843656807,-0.567041593328409,0.972896875204284,1,0.792113127692994,-0.931672324611597,0,0.498030179396773,0,0.949325095893623,0,0.959719615532211,0.513342108695623,0,0.539686043366925,0.946094097903275,0.9248960064501,0.707384090950371,0.925927083929267,0.768453172735068,0.900898717162652,0.972612428362641,0.956958878914452,0.843868281540788,-0.579636316304919,0.934928960540512,-0.652106758155581,-0.712711122289501,-0.753955148960444,0.782943102440263,0,0,0.87409264245064,0,0,0.864557819072246,-0.581134795232889,-0.909904300475455,-0.917800760673544,0,0.408502447493024,0.459570983599421,0,0.398336368578209,0.74850327800484
Ladona.julia,0,-0.760880072452468,0,-0.511333651760455,-0.522007719315592,-0.776597037384762,0.868887314761712,0.780312917441702,0,0,0.975826431330479,0.426315841416563,-0.937206600075675,-0.792517810450727,0,0,0.303984363420318,0.708289178384627,0,0.983925082974579,0.981055783143189,0.765425951460744,0,0.97966663775752,0.818584579162147,0.983752364693007,0,0.852790477845776,0,0.956559616317429,0,0,0.945480936910643,0,0,0.778569197726485,0,0.792348414229539,0,0.955278877250022,0.964948859753039,0.930420045543329,0.956494306402657,0.796991323097497,0,0.864883164190059,0,0.719839454801687,0.619671149630754,0.741158884773337,0,0,0.718459628210524,0.792113127692994,1,-0.613146619310296,-0.392666693443203,0,0,0.808459914592746,0,0.837267889845562,0,0,0,0.922949560719871,0.883021018003509,0.977438908460095,0.950858578846865,0.98497113552034,0.54493854799373,0.870959313822628,0.914372710190263,0.988469084953919,0,0.942206038510427,0,0,0,0,-0.634914021193669,0,0.956870046677124,0,0,0.734979130897742,0,-0.805747110240902,-0.708710706648317,0,0,0,-0.510379039861996,-0.217132119390803,0
Lanthus.parvulus,-0.686408230346957,0,-0.838346019649776,0,0,0,0,-0.918641321797835,0,0,-0.630164439051218,0,0.793173843212182,0.889827468690013,0.4933052088754,0.698433026148513,0,-0.907637747968365,0,-0.572677133750502,-0.640440286083246,0,0.836381320131705,-0.656630531658334,0,-0.684265202415143,0.671439444263659,-0.745103257152091,-0.806017580648101,0,0,0,-0.801289147200145,0,-0.893135071474686,-0.772801835264415,-0.826829149622105,0,0,0,0,-0.790895405213693,0,-0.92018389093201,0.68553776013757,0,0.66408899615503,0,0,0,0.681999475273288,0.728271129182608,-0.946092106946888,-0.931672324611597,-0.613146619310296,1,0,-0.669204027125193,0,-0.89135902065359,-0.520345815950977,-0.888066862329791,-0.682801694419267,0,-0.695255435620552,-0.837140969229883,-0.831468959560958,-0.510410289629239,-0.798977426770922,-0.583614709558377,-0.930995151772318,-0.887981928039021,-0.852234852199118,-0.680403857250858,0.733472718104675,-0.812959116844957,0.785905587416186,0.832450430573407,0.865585548758423,-0.884352998131408,0,0,-0.717615462258012,0,0,-0.800396614448019,0.735022389874628,0.843298639210742,0.890119081551252,0,-0.591960655864214,-0.638496356536706,0,-0.58725988192952,-0.839668554851596
Lestes.congener,0.91762401045897,0.85663886611008,0.760217860407152,0.962525252111308,0.951450099977088,0.841937252347199,-0.595227283088958,0,0,-0.520679542654041,0,-0.971376949195352,0,0,-0.853991593598503,-0.9155778615047,-0.712735109710574,0,0.818229116233147,-0.431894344993804,-0.345456179316294,-0.845428606964544,-0.813352320895999,0,-0.779725277274991,0,-0.7489516561959,0,0.730412876856097,-0.434429808236996,0,0.865948213684675,0,0,0.617589986453164,0,0,-0.764528060505765,0,-0.572115158165093,-0.528667600026608,0,-0.514757797776587,0,-0.919583845385964,-0.766790733560883,-0.930240904289681,-0.859605468533346,-0.884988197854447,-0.876257960891225,-0.840419897800445,-0.899001815772492,0,0,-0.392666693443203,0,1,0.931765292310345,0,0,0.964182779280625,0,0.928577856373435,0,0.873243870686808,0,0,-0.499109318265125,0,-0.418953084234717,0.486835559578499,0,0,-0.306610046632873,-0.865828775051251,0,-0.819227567935043,-0.768251432947785,-0.749418393546142,0.726362179378161,0.890766141752609,0,0,0,0,0,-0.856755209797811,0,0,0.867673931414416,0.95684024499675,0.937412108012989,0.962882410886035,0.964893475358157,0.649391787410608
Lestes.disjunctus,0.98098958725911,0.679875036438024,0.900241868263073,0.879360652282874,0.859477830172924,0.656926738426958,0,0.484408832522605,0,0,0,-0.913770420365233,0,-0.430463035464689,-0.826280068152915,-0.972666317239708,-0.62484793814484,0.528913268255774,0.822867339037144,0,0,-0.66978869116155,-0.93971848725965,0,-0.580152806884976,0,-0.825922835787586,0,0.86328761472587,0,0,0.85423496302855,0,0,0.802776959588419,0.311954256801724,0,-0.575689606707776,0,0,0,0,0,0.472088601776505,-0.976362079668429,-0.551861839439155,-0.977480337856185,-0.695699453490055,-0.75382277357391,-0.708904129496005,-0.902662523894962,-0.974125179786322,0.580945425573767,0.498030179396773,0,-0.669204027125193,0.931765292310345,1,0,0,0.953429035094867,0,0.983516761219553,0,0.948090272369631,0,0,0,0,0,0.711960270496256,0.362038161150656,0.278332127430013,0,-0.944538298247319,0,-0.929425605869626,-0.902063633958105,-0.901226775993469,0.887225298573098,0.75925312255238,0.795578940635887,0,0,0,0,-0.938054767282567,0,0,0.782037166213853,0.979117762903088,0.977649986229096,0.879815771507468,0.979193161955768,0.803676900325965
Lestes.dryas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lestes.eurinus,0,0,0.658321767866572,0,0,0,0,0.940353229167128,0,0,0.813538968837899,0,-0.911582222115829,-0.926218888812976,0,-0.454562805349108,0,0.902276847895595,0,0.777176799313211,0.823137859161126,0,-0.634369614604158,0.834866213569985,0,0.856787698953712,0,0.847895212137472,0.636233867178364,0.747513398873408,0,0,0.921425723623292,0,0.76446894375292,0.823310161365826,0.808640637600725,0,0,0.665758192744161,0.700976223698892,0.90774221538362,0.700519777917306,0.94473714258286,0,0,0,0,0,0,0,-0.490549875379947,0.930740715523087,0.949325095893623,0.808459914592746,-0.89135902065359,0,0,0,1,0,0.937961485702047,0.43258236598763,0,0,0.935977708295939,0.920323994504997,0.731793004098393,0.919733054105305,0.785271339847425,0.859217026228428,0.948195437012697,0.943877191162055,0.85377654401273,-0.511258341471664,0.926282984097627,-0.581798442875895,-0.647000030703429,-0.689137565759446,0.720160029267969,0,0,0.863802004624092,0,0,0.842281524263655,-0.514705766134832,-0.898373036924782,-0.890915265285435,0,0,0,0,0,0.702132508100989
Lestes.forcipatus,0.941356453897485,0.792184179979819,0.815149853614696,0.93577121349356,0.921682357297405,0.773920349175104,0,0,0,0,0,-0.951554755168283,0,0,-0.848336828802063,-0.939823054510152,-0.686159612782526,0,0.824079536580265,0,0,-0.780696576515884,-0.862587362274999,0,-0.703675155801939,0,-0.784524445203341,0,0.781940939198065,0,0,0.863127087633559,0,0,0.687985665833981,0,0,-0.694142901871355,0,-0.476925544787327,-0.429716320145418,0,0,0,-0.94360796188168,-0.688254370078603,-0.949301660508202,-0.799113446470003,-0.836482801346332,-0.814811642646009,-0.864952970797099,-0.927529672829624,0.415754574358049,0,0,-0.520345815950977,0.964182779280625,0.953429035094867,0,0,1,0,0.949785577063161,0,0.903167469382307,0,0,-0.397243137536585,0,0,0.572268278686317,0,0,0,-0.898424353829034,0,-0.861880441783336,-0.820830248378265,-0.806262192464591,0.789595132254966,0.840512666705496,0.748030550720578,0,0,0,0,-0.888944945113733,0,0,0.835530545479643,0.964774513023967,0.951515250042548,0.932064400478412,0.971438384201595,0.709070415729764
Lestes.inaequalis,0.415032543983005,0,0.639023902596109,0,0,0,0,0.939707503078599,0,0,0.840427363320051,0,-0.930733760108674,-0.929510110704981,0,-0.428388996236343,0,0.907648120956055,0,0.807297038963184,0.848431602289518,0,-0.615551147107816,0.861655705368981,0,0.881009606141365,0,0.856040230224906,0.617412817987377,0.772921986319485,0,0,0.943484843952921,0,0.756319076174738,0.858515304865817,0.80785845702115,0,0,0.69820520231053,0.733076010730054,0.924166081924555,0.731952578609003,0.953118973633786,-0.412191311734596,0.500711099364945,0,0,0,0,0,-0.466531711359757,0.936101020465077,0.959719615532211,0.837267889845562,-0.888066862329791,0,0,0,0.937961485702047,0,1,0.408726184802495,0,0,0.952793536247332,0.930115680757115,0.761977212916135,0.941028234479434,0.814839851337875,0.849237723547129,0.9664871474203,0.960456967200313,0.878837054691592,-0.484494998339569,0.945131135635186,-0.563104822708437,-0.630355052110697,-0.672043515884069,0.705950209092802,0,0,0.893303052078354,0,0,0.853128788590957,-0.490040104583648,-0.904594257610564,-0.890080882850218,0,0,0,0,0,0.679438436711781
Lestes.rectangularis,0.979979146931917,0.668741950664039,0.907596190357819,0.871553867988618,0.854910833429134,0.646612629157347,0,0.505416174216975,0,-0.515647358260866,0,-0.910246163278177,0,-0.449855567597859,-0.839055297016511,-0.977790106626144,-0.640433485432059,0.54487553630007,0.824250117826013,0,0,-0.657742084444656,-0.946674808644462,0,-0.566289923375139,0,-0.835568460094654,0,0.871141220112233,0,0,0.854215381473537,0,0,0.815765908938655,0.313132737826615,0,-0.562282041539312,0,0,0,0,0,0.488697021179999,-0.979742036101641,-0.538582964566545,-0.979945299593891,-0.684315520534278,-0.74534720699542,-0.697735581355048,-0.908409898058854,-0.978191587734458,0.59641060927207,0.513342108695623,0,-0.682801694419267,0.928577856373435,0.983516761219553,0,0.43258236598763,0.949785577063161,0.408726184802495,1,0,0.950005740341301,0.266961838834408,0,0,0,0,0.72525968499119,0.378281897968072,0.296605420878445,0,-0.950864752905523,0,-0.936504997337328,-0.912640925162318,-0.90908948693434,0.898076203831999,0.748610400732333,0.801578821426137,0,0,0,0,-0.944189111967151,0,-0.517034155463437,0.772008203165733,0.977019031764017,0.975169516209628,0.872342426429185,0.97926921235005,0.817440834577357
Lestes.unguiculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lestes.vigilax,0.945953630126474,0.604704418888094,0.894967336732643,0.81602885526975,0.795085890041628,0.581650958374765,0,0.525105916916217,0,0,0,-0.856456538434954,0,0,-0.782333708945624,-0.94256691951937,-0.58037628826628,0,0.794444723886577,0,0,-0.59606049090201,-0.925513412192396,0,0,0,-0.809485114019491,0,0.857901368974972,0,0,0.810945578110199,0,0,0.814142392135423,0,0,0,0,0,0,0,0,0.515988133378915,-0.94344380967831,0,-0.940488168920748,-0.620901990271961,-0.68709597540926,-0.635142650381647,-0.884551034605243,-0.946184347468306,0.615337285442256,0.539686043366925,0,-0.695255435620552,0.873243870686808,0.948090272369631,0,0,0.903167469382307,0,0.950005740341301,0,1,0,0,0,0,0,0.738491143595334,0.414725346549509,0,0,-0.922473316794585,0,-0.911821407805542,-0.892554973836581,-0.894714083438441,0.885904823054883,0.68623095367808,0.782568905148273,0,0,0,0,-0.91747611518664,0,0,0.719455357975768,0.935343637533193,0.936389158010206,0.817879114680776,0.936539627970605,0.806741443192475
Leucorrhinia.frigida,0.274287775393702,-0.491310154041029,0.5310646299565,0,0,-0.514391056124652,0.706606315591063,0.930564975744679,0,0,0.919979132280453,0,-0.971465506940486,-0.926517005547678,0,-0.290464239495435,0,0.878982666993279,0,0.896752487972906,0.928444785873981,0.500221164454693,-0.49699565814115,0.93614110582244,0.583168185367229,0.953114416594049,0,0.893117694363567,0,0.866068278770391,0,0,0.982905150803387,0,0.667664930405068,0.865057030502206,0.767300166218904,0.557042204159853,0,0.811094861232781,0.838180896949297,0.9672509355796,0.835098279769862,0.943188547339296,0,0.638031716495114,0,0,0,0.462034952267698,0,-0.331819927197844,0.906216684479816,0.946094097903275,0.922949560719871,-0.837140969229883,0,0,0,0.935977708295939,0,0.952793536247332,0.266961838834408,0,0,1,0.957813847345342,0.86424110368852,0.984554187896367,0.903939383036419,0.78719008012312,0.975086944838315,0.98638458253845,0.951287612683674,0,0.986832613845156,-0.439808238706709,-0.518620452032343,-0.563990139115017,0.600492220942797,0,0,0.95090397575069,0,0,0.849976107647575,0,-0.909734241618511,-0.871888056385322,0,0,0,0,0,0.586628424863547
Leucorrhinia.glacialis,0,0,0.549567164890688,0,0,0,0.666973200069337,0.920173812018574,0,0,0.884543454471682,0,-0.94028240560292,-0.91079556660614,0,0,0,0.863050607777483,0,0.854467463941248,0.893250767284709,0,-0.516659627493961,0.897516749779478,0,0.916557814500285,0,0.863919572699941,0,0.830399280768171,0,0,0.950921224104322,0,0.67503821709168,0.825150651612868,0.755555141048049,0,0,0.768277004169561,0.794963153431445,0.935094869506816,0.795110674812051,0.924386292450551,0,0.591459733482316,0,0,0,0,0,0,0.892892830444038,0.9248960064501,0.883021018003509,-0.831468959560958,0,0,0,0.920323994504997,0,0.930115680757115,0,0,0,0.957813847345342,1,0.823651595147531,0.952043187965469,0.863645403930712,0.783921954326948,0.948900360126618,0.959471985773719,0.915840224232142,0,0.95535457389008,0,-0.536180596481877,-0.579051433428056,0.612790272786697,0,0,0.910557234635632,0,0,0.837512812375062,0,-0.889563947700788,-0.855663154693007,0,0,0,0,0,0
Leucorrhinia.hudsonica,0,-0.825985009280352,0,-0.606865790350695,-0.615804972107403,-0.838807099885821,0.890196713249282,0.694420440073161,0,0,0.956613044619572,0.529505010757612,-0.885909039620902,-0.712507245051185,0.309725825702678,0,0.387394047558909,0.618359826805712,0,0.97574528226746,0.96083239552236,0.829211816003569,0,0.956344877001725,0.868334770767013,0.954756305288904,0,0.804826729189925,0,0.949812777933829,0,0,0.893140604022771,0,0,0.723116580899441,0,0.841147634283765,0,0.968356283495555,0.969225669709555,0.880951424499933,0.962272265775002,0.713727438307887,0,0.91220813703375,0,0.787377974121999,0.701232715345039,0.809065929010075,0,0,0.624957055471798,0.707384090950371,0.977438908460095,-0.510410289629239,-0.499109318265125,0,0,0.731793004098393,-0.397243137536585,0.761977212916135,0,0,0,0.864241103688519,0.823651595147531,1,0.900309060105705,0.975949339554617,0,0.800585491393609,0.852445963389269,0.962280399942978,0,0.89011535844381,0,0,0,0,-0.714655762802962,0,0.922964778222637,0,0,0.671070988794094,0,-0.735777264285282,0,0,-0.322813183807678,0,-0.606810205869421,-0.333366063160487,0
Leucorrhinia.intacta,0,-0.557669769258307,0.46879919683789,0,0,-0.579071112841617,0.753385948996548,0.911169963779799,0,0,0.944600704219118,0,-0.977992539562556,-0.909125367295796,0,0,0,0.853383117994035,0,0.928437435243044,0.9531271552097,0.564272479665463,-0.431488901895652,0.957740314122284,0.643230154338799,0.971398716759276,0,0.896391876666179,0,0.897545690614847,0,0,0.988075507485689,0,0.614458817357375,0.85515699750449,0.740957327595585,0.61742178602325,0,0.854236878282658,0.878197842853129,0.972285329911986,0.873011292362823,0.924586190713759,0,0.695917065742081,0,0.512125084554411,0,0.528560948563866,0,0,0.878222342108613,0.925927083929267,0.950858578846865,-0.798977426770922,0,0,0,0.919733054105305,0,0.941028234479434,0,0,0,0.984554187896367,0.952043187965469,0.900309060105705,1,0.934228227781541,0.744632449089935,0.966165486591218,0.984428121930335,0.972843416930551,0,0.990022767319915,0,-0.455547000296469,-0.501559476878899,0.54110834298181,0,0,0.965545871910696,0,0,0.833093880691623,0,-0.899043159814992,-0.846484871163656,0,0,0,0,0,0
Leucorrhinia.proxima,0,-0.774960994466213,0,-0.533518183724746,-0.544118244812357,-0.790537404913435,0.871249066730172,0.751930131206816,0,0,0.968145886661652,0.451850145752457,-0.920461988375497,-0.767065893309123,0,0,0.335248032199901,0.683578063229579,0,0.978671687082264,0.973143514460932,0.77938052004122,0,0.970028229187775,0.826414467199876,0.972571444563603,0,0.834962272047567,0,0.952244421521432,0,0,0.929442380411241,0,0,0.768068461614021,0,0.803890106974032,0,0.956205295986206,0.963417593924438,0.913941015329184,0.956438170554939,0.773470332818942,0,0.87416858982604,0,0.735260294628792,0.639492111684173,0.754840736456197,0,0,0.693755860279515,0.768453172735068,0.98497113552034,-0.583614709558377,-0.418953084234717,0,0,0.785271339847426,0,0.814839851337875,0,0,0,0.903939383036419,0.863645403930712,0.975949339554617,0.934228227781541,1,0.515714877303966,0.849561288547465,0.89470793957645,0.978397979915502,0,0.926342228933763,0,0,0,0,-0.652428959853902,0,0.947497079236201,0,0,0.716823970866396,0,-0.783249945663612,-0.685487772837891,0,0,0,-0.532138216427371,0,0
